id_1,cannon_teff_1,cannon_logg_1,cannon_m_h_1,cannon_alpha_m_1,cannon_teff_err_1,cannon_logg_err_1,cannon_m_h_err_1,cannon_alpha_m_err_1,cannon_red_chisq_1,ra_1,dec_1,snrg_1,codeindex_1,id_2,cannon_teff_2,cannon_logg_2,cannon_m_h_2,cannon_alpha_m_2,cannon_teff_err_2,cannon_logg_err_2,cannon_m_h_err_2,cannon_alpha_m_err_2,cannon_red_chisq_2,ra_2,dec_2,snrg_2,codeindex_2,Separation_1,obsid,designation,obsdate,lmjd,mjd,planid,spid,fiberid,ra_obs,dec_obs,snru,snrg,snrr,snri,snrz,objtype,class,subclass,z,z_err,magtype,mag1,mag2,mag3,mag4,mag5,mag6,mag7,tsource,fibertype,tfrom,tcomment,offsets,offset_v,ra,dec,Separation,id,Ba_only_candidate,Sr_only_candidate,Ba_Sr_candidate,BA_FE_4554,BA_FE_4554_err,BA_FE_4934,BA_FE_4934_err,SR_FE_4077,SR_FE_4077_err,SR_FE_4215,SR_FE_4215_err
spec-56395-GAC126N07V1_sp06-011.fits,5112.79018054,3.26984269226,-0.364907265006,0.107659310497,21.9840514162,0.0409611332861,0.024575048942,0.0127893597686,0.7802980615751324,128.019,6.630657,62.04,223497,spec-56395-GAC126N07V1_sp06-011.fits,5112.79018054,3.26984269226,-0.364907265006,0.107659310497,21.9840514162,0.0409611332861,0.024575048942,0.0127893597686,0.7802980615751324,128.019,6.630657,62.04,223497,0.0,143906011,J083204.56+063750.3,2013-04-12,56395,56394,GAC126N07V1,6,11,128.019,6.630657,10.19,62.04,100.36,142.05,120.61,Star,STAR,G5,1.6E-5,6.1E-5,ugrijhk,99.0,99.0,99.0,99.0,11.06,10.67,10.56,PILOT,Obj,0,XY0825+0733_V1,0,0.0,128.019,6.630657,0.0,spec-56395-GAC126N07V1_sp06-011.fits,false,true,false,0.8644157195357973,0.10048872398156411,0.8492758414454543,0.14379575554426613,0.7850593383718016,0.05525342154099888,0.7738116925659653,0.07020170462576633
spec-56411-HD105331N491352M01_sp07-229.fits,4958.65527587,3.054266013,-0.508409981298,0.174510614338,35.466794342,0.0686730061999,0.0399737583986,0.0231270264653,0.6843082183476573,164.604871,47.285693,37.5,228041,spec-56411-HD105331N491352M01_sp07-229.fits,4958.65527587,3.054266013,-0.508409981298,0.174510614338,35.466794342,0.0686730061999,0.0399737583986,0.0231270264653,0.6843082183476573,164.604871,47.285693,37.5,228041,0.0,148607229,J105825.16+471708.4,2013-04-28,56411,56410,HD105331N491352M01,7,229,164.604871,47.285693,4.5,37.5,59.87,75.39,52.03,Star,STAR,G8,-2.12E-4,5.6E-5,gribvjh,15.42,14.71,14.51,15.88,15.02,13.4,12.91,LEGUE_LCH,Obj,UCAC4,160946858,0,0.0,164.604871,47.285693,0.0,spec-56411-HD105331N491352M01_sp07-229.fits,false,false,true,1.029037505691747,0.032262070934279644,1.002609630135653,0.03908351033726558,0.9108568608296366,0.10566417675105946,-0.003835072036901063,0.0
spec-56417-HD135059N531725M01_sp10-180.fits,4749.41680993,2.61138906609,-0.282612655546,0.209657138905,21.4281006784,0.0527134179802,0.0259206055117,0.0144622842888,0.6172157332002219,204.586524,52.401367,42.45,230097,spec-56417-HD135059N531725M01_sp10-180.fits,4749.41680993,2.61138906609,-0.282612655546,0.209657138905,21.4281006784,0.0527134179802,0.0259206055117,0.0144622842888,0.6172157332002219,204.586524,52.401367,42.45,230097,0.0,124806086,J133820.76+522404.9,2013-02-20,56344,56343,HD132759N524444B01,6,86,204.586524,52.401367,3.19,29.89,64.59,92.12,73.11,Star,STAR,G5,-2.53E-4,4.7E-5,gribvjh,14.7,13.85,13.63,15.31,14.17,12.51,11.99,LEGUE_LCH,Obj,UCAC4,166137924,0,0.0,204.586524,52.401367,0.0,spec-56417-HD135059N531725M01_sp10-180.fits,false,false,true,0.9007723620297844,0.12970710338448885,-0.15015357926856426,0.0,0.8749520984758143,0.08846241464463327,0.8965773585060655,0.10392820925410398
spec-56427-HD140817N492729B01_sp08-160.fits,4825.40442167,2.73683695693,-0.548900337183,0.173003250645,25.310338902,0.0547822303608,0.030249126019,0.0178590119674,0.5784422902110524,212.8384,48.948635,47.07,235104,spec-56427-HD140817N492729B01_sp08-160.fits,4825.40442167,2.73683695693,-0.548900337183,0.173003250645,25.310338902,0.0547822303608,0.030249126019,0.0178590119674,0.5784422902110524,212.8384,48.948635,47.07,235104,0.0,153108160,J141121.21+485655.0,2013-05-14,56427,56426,HD140817N492729B01,8,160,212.8384,48.948635,4.01,47.07,80.29,110.4,77.74,Star,STAR,K1,-1.25E-4,5.2E-5,gribvjh,14.54,13.8,13.6,15.13,14.11,12.48,11.98,LEGUE_LCH,Obj,UCAC4,162691408,0,0.0,212.8384,48.948635,0.0,spec-56427-HD140817N492729B01_sp08-160.fits,false,false,true,0.930520681030981,0.13654734955931166,1.0048399610878407,0.03086950662710163,0.8688078172453924,0.09583736274166234,0.7532687577703552,0.11283563953971541
spec-56427-HD140817N492729M01_sp02-175.fits,5008.30951908,3.15584254004,-0.60164417909,0.184982260888,30.8233687674,0.0539698539121,0.034904108635,0.0189770839394,0.9624657458224688,208.972728,48.237953,48.21,235180,spec-56427-HD140817N492729M01_sp02-175.fits,5008.30951908,3.15584254004,-0.60164417909,0.184982260888,30.8233687674,0.0539698539121,0.034904108635,0.0189770839394,0.9624657458224688,208.972728,48.237953,48.21,235180,0.0,153102175,J135553.45+481416.6,2013-05-14,56427,56426,HD140817N492729B01,2,175,208.972728,48.237953,4.47,29.53,44.96,53.3,38.75,Star,STAR,G8,-2.07E-4,6.6E-5,gribvjh,14.27,13.74,13.51,14.81,14.0,12.49,12.04,LEGUE_LCH,Obj,UCAC4,161959488,0,0.0,208.972728,48.237953,0.0,spec-56427-HD140817N492729M01_sp02-175.fits,false,false,true,1.0044046043581982,0.026628486878070363,0.8471686182549899,0.19483232962178496,0.9272590346560187,0.08068502160144246,-0.062189574382009866,0.0
spec-56428-HD153557N543750B01_sp03-084.fits,5124.26526524,3.39671145156,-0.445344108883,0.13047294222,15.2287340355,0.025917823424,0.0171884905123,0.00915160803456,0.9777265749320387,231.604892,54.486852,104.97,235440,spec-56428-HD153557N543750B01_sp03-084.fits,5124.26526524,3.39671145156,-0.445344108883,0.13047294222,15.2287340355,0.025917823424,0.0171884905123,0.00915160803456,0.9777265749320387,231.604892,54.486852,104.97,235440,0.0,153603084,J152625.17+542912.6,2013-05-15,56428,56427,HD153557N543750B01,3,84,231.604892,54.486852,27.25,104.97,169.31,244.71,213.83,Star,STAR,G7,-8.4E-5,5.8E-5,gribvjh,12.31,11.63,11.5,12.79,11.87,10.45,10.06,LEGUE_LCH,Obj,UCAC4,168112900,0,0.0,231.604892,54.486852,0.0,spec-56428-HD153557N543750B01_sp03-084.fits,false,false,true,0.9750442890661783,0.06467660289485165,1.011178737021813,0.01726799979058766,0.6566018139571558,0.18084266021570378,-0.08514458040905146,0.0
spec-56428-HD153557N543750M01_sp09-194.fits,5095.77253583,3.41389227498,-0.235502797784,0.1755105037,24.7241299094,0.0471309453842,0.0259939476211,0.0152048003987,0.6757414642904657,235.974687,55.230927,44.28,235672,spec-56428-HD153557N543750M01_sp09-194.fits,5095.77253583,3.41389227498,-0.235502797784,0.1755105037,24.7241299094,0.0471309453842,0.0259939476211,0.0152048003987,0.6757414642904657,235.974687,55.230927,44.28,235672,0.0,153609196,J154353.92+551351.3,2013-05-15,56428,56427,HD153557N543750B01,9,196,235.974687,55.230927,2.67,33.18,97.01,117.03,83.8,Star,STAR,G7,-1.84E-4,6.3E-5,gribvjh,14.6,13.86,13.65,15.1,14.13,12.6,12.15,LEGUE_LCH,Obj,UCAC4,168788903,0,0.0,235.974687,55.230927,0.0,spec-56428-HD153557N543750M01_sp09-194.fits,false,false,true,0.9363400572471359,0.12621457417571008,0.7981957053700788,0.16418281990047578,0.8095674611007772,0.08726856369683952,0.0018205810648194147,5.162379777459644
spec-56433-HD162945N351206B_sp16-084.fits,5195.68165255,3.27665612271,-0.425292844068,0.0937447991303,16.0067528031,0.0295575202942,0.0181385514163,0.00834172469275,1.1242039998392015,245.651082,36.506393,93.7,237131,spec-56433-HD162945N351206B_sp16-084.fits,5195.68165255,3.27665612271,-0.425292844068,0.0937447991303,16.0067528031,0.0295575202942,0.0181385514163,0.00834172469275,1.1242039998392015,245.651082,36.506393,93.7,237131,0.0,154216084,J162236.25+363023.0,2013-05-20,56433,56432,HD162945N351206B,16,84,245.651082,36.506393,16.85,93.7,150.07,193.18,149.53,Star,STAR,G7,3.6E-5,7.0E-5,gribvjh,12.63,12.03,11.84,13.08,12.27,10.86,10.5,LEGUE_LCH,Obj,UCAC4,149281895,0,0.0,245.651082,36.506393,0.0,spec-56433-HD162945N351206B_sp16-084.fits,false,false,true,0.9974194227239374,0.07734292369490528,0.8709556709990719,0.11187451912893381,1.0107369458391808,0.011455736430688429,0.870946626974897,0.056054372969917436
spec-56546-EG231746N163252B01_sp09-055.fits,5211.88898662,3.56989593148,-0.27693498122,0.203345583933,36.6709197234,0.0639070931541,0.0392775133699,0.0217972716564,0.3828902872537563,350.332563,17.724346,35.06,241582,spec-56546-EG231746N163252B01_sp09-055.fits,5211.88898662,3.56989593148,-0.27693498122,0.203345583933,36.6709197234,0.0639070931541,0.0392775133699,0.0217972716564,0.3828902872537563,350.332563,17.724346,35.06,241582,0.0,156709055,J232119.81+174327.6,2013-09-10,56546,56545,EG231746N163252B01,9,55,350.332563,17.724346,6.7,35.06,51.08,51.6,28.32,Star,STAR,G6,-8.3E-5,5.8E-5,griz,16.17,15.58,15.36,15.26,99.0,99.0,99.0,LEGUE_LCH,Obj,SDSS,1237672764980658253,0,0.0,350.332563,17.724346,0.0,spec-56546-EG231746N163252B01_sp09-055.fits,false,false,true,0.5721757661372904,0.5140616515406735,0.46251210589946806,0.49391457967621094,0.7898213482759735,0.08781418847881248,0.2944462379838469,2.228997475574917
spec-56550-EG020922N055910M01_sp07-059.fits,4988.68924411,3.25538273986,-0.546990799272,0.214713667989,42.7154253786,0.0697721381071,0.047175634281,0.0218416074797,0.3427709084397557,33.608527,4.472403,34.15,242052,spec-56550-EG020922N055910M01_sp07-059.fits,4988.68924411,3.25538273986,-0.546990799272,0.214713667989,42.7154253786,0.0697721381071,0.047175634281,0.0218416074797,0.3427709084397557,33.608527,4.472403,34.15,242052,0.0,156907059,J021426.04+042820.6,2013-09-14,56550,56549,EG020922N055910M01,7,59,33.608527,4.472403,4.07,34.15,57.52,65.25,40.03,Star,STAR,G7,-9.2E-5,5.4E-5,griz,16.55,15.89,15.61,15.54,99.0,99.0,99.0,LEGUE_LCH,Obj,SDSS,1237669769768730700,0,0.0,33.608527,4.472403,0.0,spec-56550-EG020922N055910M01_sp07-059.fits,false,false,true,1.0714343004973208,0.03619179627231727,1.0024572239122316,0.04284489522153344,0.9106772482736978,0.13753285513551566,-0.008730612793657277,0.0
spec-56550-KP194045N483045V02_sp09-068.fits,4936.4236681,2.97254033263,-0.230922028023,0.0886596965882,22.9606221117,0.0499558726629,0.026752266673,0.0140324919719,0.534250939053337,296.200667,49.625333,44.43,242965,spec-56550-KP194045N483045V02_sp09-068.fits,4936.4236681,2.97254033263,-0.230922028023,0.0886596965882,22.9606221117,0.0499558726629,0.026752266673,0.0140324919719,0.534250939053337,296.200667,49.625333,44.43,242965,0.0,157209068,J194448.16+493731.1,2013-09-14,56550,56549,KP194045N483045V02,9,68,296.200667,49.625333,7.54,44.43,99.47,52.26,44.51,Star,STAR,G5,1.0E-6,4.7E-5,Kp,13.86,99.0,99.0,99.0,99.0,99.0,99.0,Kepler,Obj,P,kplr011620245,0,0.0,296.200667,49.625333,0.0,spec-56550-KP194045N483045V02_sp09-068.fits,false,true,false,0.7907543924710493,0.12727069756462076,0.31015361647502326,0.5828192314684248,0.8926284635194244,0.06750178251667961,0.9423638135602026,0.08458639982343344
spec-56551-EG214710N042410V01_sp09-031.fits,4957.88275126,3.25572439059,-0.219512620253,0.0736083135906,16.8252879925,0.0315333866559,0.0189000266285,0.00882924984521,0.8829301208462819,327.662556,4.929433,81.75,244051,spec-56551-EG214710N042410V01_sp09-031.fits,4957.88275126,3.25572439059,-0.219512620253,0.0736083135906,16.8252879925,0.0315333866559,0.0189000266285,0.00882924984521,0.8829301208462819,327.662556,4.929433,81.75,244051,0.0,157409031,J215039.01+045545.9,2013-09-15,56551,56550,EG214710N042410V01,9,31,327.662556,4.929433,15.71,81.75,95.4,111.51,85.98,Star,STAR,G9,-3.8E-5,5.0E-5,gribvjh,12.41,11.78,11.52,12.94,12.23,10.31,9.86,LEGUE_LCH,Obj,UCAC4,107876594,0,0.0,327.662556,4.929433,0.0,spec-56551-EG214710N042410V01_sp09-031.fits,false,true,false,0.8384690741780669,0.0673614995830342,0.14518774967404882,0.4180812745206338,0.7665223387120261,0.037672943824293106,0.7611573055977752,0.048835339916492596
spec-56559-HD035343N575830V01_sp10-071.fits,4658.28929136,2.17979265782,-0.165175612423,0.0653753116821,15.505163308,0.0447303421294,0.0218643942629,0.00994584432673,1.213477011816265,54.926148,57.195936,32.38,245450,spec-56559-HD035343N575830V01_sp10-071.fits,4658.28929136,2.17979265782,-0.165175612423,0.0653753116821,15.505163308,0.0447303421294,0.0218643942629,0.00994584432673,1.213477011816265,54.926148,57.195936,32.38,245450,0.0,157910071,J033942.27+571145.3,2013-09-23,56559,56558,HD035343N575830V01,10,71,54.926148,57.195936,0.0,32.38,131.94,178.08,189.83,Star,STAR,G5,-6.8E-5,4.1E-5,gri,13.11,11.48,10.73,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,UCAC4,170456918,0,0.0,54.926148,57.195936,0.0,spec-56559-HD035343N575830V01_sp10-071.fits,false,false,true,1.0135095479856313,0.034068872281198134,-0.1090413732949154,0.0,1.2653900137519067,0.046891667942613485,1.4093846875186615,0.04866476705114581
spec-56560-HD234307N344447B01_sp09-121.fits,5153.44730593,3.18919424768,-0.688298160492,0.14707540086,33.3142421752,0.0575419457204,0.0388741865911,0.0203097117607,0.5789371095648559,356.387383,35.866719,45.15,246907,spec-56560-HD234307N344447B01_sp09-121.fits,5153.44730593,3.18919424768,-0.688298160492,0.14707540086,33.3142421752,0.0575419457204,0.0388741865911,0.0203097117607,0.5789371095648559,356.387383,35.866719,45.15,246907,0.0,158409121,J234532.97+355200.1,2013-09-24,56560,56559,HD234307N344447B01,9,121,356.387383,35.866719,10.19,45.15,88.96,77.17,54.55,Star,STAR,G6,-8.1E-5,8.4E-5,gri,15.59,15.03,14.83,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,PS1,-4513064223462305762,0,0.0,356.387383,35.866719,0.0,spec-56560-HD234307N344447B01_sp09-121.fits,false,false,true,1.0012718721279528,0.03190188395795943,1.017889329735909,0.03802192004980136,0.8379640405724263,0.09179026138552958,-0.1633046723444211,0.0
spec-56561-EG233013N050046V01_sp12-232.fits,5106.39042841,3.3308048207,-0.286038058389,0.0970323846641,12.7763617706,0.0233215497243,0.0140079771933,0.00733281973324,1.8543067063062069,353.733287,7.191885,121.17,247775,spec-56561-EG233013N050046V01_sp12-232.fits,5106.39042841,3.3308048207,-0.286038058389,0.0970323846641,12.7763617706,0.0233215497243,0.0140079771933,0.00733281973324,1.8543067063062069,353.733287,7.191885,121.17,247775,0.0,158712232,J233455.98+071130.7,2013-09-25,56561,56560,EG233013N050046V01,12,232,353.733287,7.191885,19.14,121.17,201.89,252.58,190.53,Star,STAR,G7,-2.0E-6,6.7E-5,gri,12.78,12.43,14.8,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,PS1,-3055586794053899448,0,0.0,353.733287,7.191885,0.0,spec-56561-EG233013N050046V01_sp12-232.fits,true,false,false,1.0198708781494037,0.010999104485006026,0.9855313836614282,0.07922370134612963,0.8121688379600647,0.03648498090303735,-0.06717956670782463,0.0
spec-56562-KP192102N424113V02_sp05-238.fits,5093.95220704,3.09755490893,-0.253875004475,0.0515951377811,9.71347033455,0.0197089434327,0.0108385808374,0.00475442970313,1.6157403714082543,289.23,41.499083,175.71,249934,spec-56562-KP192102N424113V02_sp05-238.fits,5093.95220704,3.09755490893,-0.253875004475,0.0515951377811,9.71347033455,0.0197089434327,0.0108385808374,0.00475442970313,1.6157403714082543,289.23,41.499083,175.71,249934,0.0,154005238,J191655.20+412956.6,2013-05-19,56432,56431,KP192102N424113V01,5,238,289.23,41.499083,42.14,301.11,250.22,292.21,226.7,Star,STAR,F9,1.6E-5,5.5E-5,Kp,11.52,99.0,99.0,99.0,99.0,99.0,99.0,Kepler,Obj,K,kplr006115458,0,0.0,289.23,41.499083,0.0,spec-56562-KP192102N424113V02_sp05-238.fits,false,false,true,0.8420325060389703,0.04333902098453312,0.4271327092532933,0.18283209620892144,0.8685360844604578,0.02827028977839546,-0.24696151483076995,0.0
spec-56568-VB081N11V1_sp10-211.fits,4836.45681347,2.31223796101,-0.236090609121,0.0795636719448,12.1862106509,0.0330738786718,0.0160724916791,0.00800125470154,1.0503147941760405,79.722071,10.964031,75.42,252212,spec-56568-VB081N11V1_sp10-211.fits,4836.45681347,2.31223796101,-0.236090609121,0.0795636719448,12.1862106509,0.0330738786718,0.0160724916791,0.00800125470154,1.0503147941760405,79.722071,10.964031,75.42,252212,0.0,160910211,J051853.29+105750.5,2013-10-02,56568,56567,VB081N11V1,10,211,79.722071,10.964031,10.63,75.42,136.49,181.58,144.04,Star,STAR,G5,3.8E-5,4.5E-5,ugrijhk,99.0,13.94,12.81,0.0,10.7,10.08,9.9,PILOT,Obj,0,VB0524+1131_V1,0,0.0,79.722071,10.964031,0.0,spec-56568-VB081N11V1_sp10-211.fits,false,false,true,0.8881222050470895,0.07945610493983159,-0.18516036311747536,0.0,0.8473454039882056,0.04943635637075831,0.6041452060284933,0.37992812408858423
spec-56573-KP185031N425443V01_sp07-236.fits,4852.92244512,2.58827055618,-0.164268276018,0.0967104671125,12.4752964987,0.0317379593492,0.0153929960769,0.00853851141958,1.3037435785535814,283.991917,40.929306,74.49,262364,spec-56573-KP185031N425443V01_sp07-236.fits,4852.92244512,2.58827055618,-0.164268276018,0.0967104671125,12.4752964987,0.0317379593492,0.0153929960769,0.00853851141958,1.3037435785535814,283.991917,40.929306,74.49,262364,0.0,163007236,J185558.06+405545.5,2013-10-07,56573,56572,KP185031N425443V01,7,236,283.991917,40.929306,10.35,74.49,144.33,182.95,138.31,Star,STAR,G5,-1.73E-4,5.0E-5,Kp,12.25,99.0,99.0,99.0,99.0,99.0,99.0,Kepler,Obj,P,kplr005685237,0,0.0,283.991917,40.929306,0.0,spec-56573-KP185031N425443V01_sp07-236.fits,false,false,true,0.8811899128970847,0.0747375728217131,0.4316793300582102,0.5423205232333849,0.8351774478587057,0.0454502528067572,0.7738472356733249,0.05751100265073365
spec-56576-GAC046N36B1_sp02-145.fits,4796.30543303,2.71686292441,-0.382472446612,0.121403281782,27.1149338232,0.061516627809,0.0328547168463,0.0180769781745,0.40263956920803123,44.923716,35.326423,36.15,263297,spec-56576-GAC046N36B1_sp02-145.fits,4796.30543303,2.71686292441,-0.382472446612,0.121403281782,27.1149338232,0.061516627809,0.0328547168463,0.0180769781745,0.40263956920803123,44.923716,35.326423,36.15,263297,0.0,163302145,J025941.69+351935.1,2013-10-10,56576,56575,GAC046N36B1,2,145,44.923716,35.326423,5.0,36.15,74.38,98.28,65.52,Star,STAR,G5,3.3E-5,5.6E-5,ugrizjh,99.0,15.75,14.83,14.46,99.0,99.0,99.0,PILOT,Obj,0,xuyi_r,0,0.0,44.923716,35.326423,0.0,spec-56576-GAC046N36B1_sp02-145.fits,false,false,true,0.9859699407949747,0.16170220740494334,-0.23070016043554786,0.0,0.8258229475487638,0.10411098757453234,-0.03130496843652458,0.0
spec-56580-EG223547N194259V01_sp13-198.fits,4804.74925635,2.66236619506,0.0153523409779,0.0564333855898,9.55147447873,0.0241422141458,0.0117840719886,0.00624313247743,1.4990176785714284,341.392134,20.591494,95.11,265098,spec-56580-EG223547N194259V01_sp13-198.fits,4804.74925635,2.66236619506,0.0153523409779,0.0564333855898,9.55147447873,0.0241422141458,0.0117840719886,0.00624313247743,1.4990176785714284,341.392134,20.591494,95.11,265098,0.0,163813198,J224534.11+203529.3,2013-10-14,56580,56579,EG223547N194259V01,13,198,341.392134,20.591494,10.22,95.11,165.91,121.25,108.78,Star,STAR,G5,-3.8E-5,4.4E-5,gri,12.54,11.69,11.44,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,UCAC4,129067853,0,0.0,341.392134,20.591494,0.0,spec-56580-EG223547N194259V01_sp13-198.fits,false,false,true,0.8091426566429855,0.0541590478715319,-0.0736611828972098,0.0,0.8090581413318144,0.03675994600058616,0.5111852698149127,0.2522868753752889
spec-56580-HD022250N412346B01_sp04-016.fits,4824.56135964,2.80395459635,-0.515810320866,0.179882750931,16.1703384016,0.0333621258825,0.0196081451147,0.0117523861143,0.6938792621406727,35.350501,41.545498,83.69,265229,spec-56580-HD022250N412346B01_sp04-016.fits,4824.56135964,2.80395459635,-0.515810320866,0.179882750931,16.1703384016,0.0333621258825,0.0196081451147,0.0117523861143,0.6938792621406727,35.350501,41.545498,83.69,265229,0.0,164004016,J022124.12+413243.7,2013-10-14,56580,56579,HD022250N412346B01,4,16,35.350501,41.545498,12.92,83.69,128.23,174.31,131.76,Star,STAR,G8,-4.45E-4,5.6E-5,gri,14.86,14.35,14.14,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,PS1,-6402341859329915413,0,0.0,35.350501,41.545498,0.0,spec-56580-HD022250N412346B01_sp04-016.fits,false,false,true,0.8792977767895953,0.08243316719179133,0.3362590190912647,0.2903089161167771,0.81465041230759,0.047123403903499915,-0.04062486003470367,0.0
spec-56580-HD022250N412346V01_sp08-168.fits,4849.50190411,2.2474281648,-0.751221343567,0.136647279104,21.7736667219,0.0541259912495,0.0300622923131,0.0143791639861,0.3642130448138889,36.258957,40.662851,54.39,265682,spec-56580-HD022250N412346V01_sp08-168.fits,4849.50190411,2.2474281648,-0.751221343567,0.136647279104,21.7736667219,0.0541259912495,0.0300622923131,0.0143791639861,0.3642130448138889,36.258957,40.662851,54.39,265682,0.0,164108168,J022502.14+403946.2,2013-10-14,56580,56579,HD022250N412346V01,8,168,36.258957,40.662851,7.2,54.39,77.18,107.54,85.31,Star,STAR,G5,-1.33E-4,6.1E-5,gri,14.39,13.65,13.39,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,UCAC4,153964145,0,0.0,36.258957,40.662851,0.0,spec-56580-HD022250N412346V01_sp08-168.fits,false,false,true,0.9087779512392813,0.16671063424331345,-0.15994785346676957,0.0,0.82012737517697,0.09313142399914036,0.7803309843457142,0.11896831877929595
spec-56580-VB011N44V1_sp05-015.fits,4833.63300244,2.64279754893,-0.597778760609,0.166241465465,19.3456724219,0.0425546839667,0.0239477706538,0.0146117032368,1.0596356489805014,11.929231,43.566154,64.74,267247,spec-56580-VB011N44V1_sp05-015.fits,4833.63300244,2.64279754893,-0.597778760609,0.166241465465,19.3456724219,0.0425546839667,0.0239477706538,0.0146117032368,1.0596356489805014,11.929231,43.566154,64.74,267247,0.0,164405015,J004743.01+433358.1,2013-10-14,56580,56579,VB011N44V1,5,15,11.929231,43.566154,8.1,64.74,126.75,152.23,110.61,Star,STAR,G5,-2.09E-4,5.4E-5,brijhk,14.88,12.75,13.21,13.35,11.86,11.4,11.29,PILOT,Obj,0,VB0046+4451_V1,0,0.0,11.929231,43.566154,0.0,spec-56580-VB011N44V1_sp05-015.fits,false,false,true,0.9461412476881592,0.1108551543580234,0.7695791855322428,0.15145748285851984,0.8774042151079648,0.06565826470307068,0.4934088989503437,1.915747130946068
spec-56581-VB013N21V2_sp05-108.fits,5025.7586428,3.16590292186,-0.822149881918,0.19549227423,18.9032561153,0.0286124344026,0.0212712483848,0.00965992237691,1.0106655522323904,13.227882,20.59853,112.93,268945,spec-56581-VB013N21V2_sp05-108.fits,5025.7586428,3.16590292186,-0.822149881918,0.19549227423,18.9032561153,0.0286124344026,0.0212712483848,0.00965992237691,1.0106655522323904,13.227882,20.59853,112.93,268945,0.0,164905108,J005254.69+203554.7,2013-10-15,56581,56580,VB013N21V2,5,108,13.227882,20.59853,23.14,112.93,163.54,168.35,128.39,Star,STAR,G7,1.19E-4,6.6E-5,brijhk,12.29,12.34,99.0,99.0,11.09,10.68,10.62,PILOT,Obj,0,VB0052+2124_V2,0,0.0,13.227882,20.59853,0.0,spec-56581-VB013N21V2_sp05-108.fits,false,false,true,1.0363502882706768,0.014583320959800843,0.8713272840101547,0.12037449579223063,0.8761812504031603,0.043633240982007,-0.11082580584195345,0.0
